uniqueID,drugName,condition,rating,date,usefulCount
175504,Scopolamine,Motion Sickness,10,12-Nov-08,4
175501,Scopolamine,Motion Sickness,10,19-May-09,22
175499,Scopolamine,Motion Sickness,8,16-Jun-09,21
175498,Scopolamine,Motion Sickness,8,30-Jul-09,19
175495,Scopolamine,Motion Sickness,10,7-Dec-09,13
175493,Augmentin,Sinusitis,1,19-May-16,30
175484,Augmentin,Strep Throat,10,29-Jul-16,5
175483,Augmentin,Sinusitis,1,8-Aug-16,38
175479,Augmentin,Sinusitis,4,27-Aug-16,40
175478,Augmentin,Skin or Soft Tissue Infection,10,6-Sep-16,6
175477,Augmentin,Bacterial Infection,2,12-Sep-16,14
175475,Augmentin,Sinusitis,4,19-Sep-16,34
175464,Scopolamine,Motion Sickness,10,15-Nov-13,44
175462,Scopolamine,Motion Sickness,9,3-Sep-14,9
175459,Scopolamine,Nausea/Vomiting,10,12-Feb-15,5
175457,Scopolamine,Motion Sickness,10,3-May-15,1
175452,Scopolamine,Motion Sickness,1,5-Jun-15,5
175446,Scopolamine,Motion Sickness,8,29-Sep-15,14
175443,Augmentin,Bronchitis,1,18-Nov-16,7
175442,Augmentin,2</span> users found this comment helpful.,1,1-Dec-16,2
175439,Augmentin,Sinusitis,1,13-Dec-16,29
175438,Augmentin,Upper Respiratory Tract Infection,9,15-Dec-16,9
175433,Augmentin,Sinusitis,3,31-Dec-16,21
175431,Augmentin,Sinusitis,1,12-Jan-17,38
175429,Augmentin,Bacterial Infection,10,17-Jan-17,23
175427,Augmentin,Skin and Structure Infection,1,2-Feb-17,5
175414,Scopolamine,Motion Sickness,1,4-Jan-17,13
175409,Scopolamine,Motion Sickness,1,15-Apr-17,13
175406,Scopolamine,Motion Sickness,9,13-May-17,4
175403,Scopolamine,Nausea/Vomiting,2,2-Jun-17,3
175397,Scopolamine,Motion Sickness,6,2-Oct-17,2
175385,Scopolamine,Motion Sickness,8,12-May-11,31
175384,Scopolamine,Nausea/Vomiting,3,2-Jul-11,7
175383,Scopolamine,Motion Sickness,1,9-Jul-11,7
175379,Scopolamine,Motion Sickness,10,25-Dec-11,13
175377,Scopolamine,Motion Sickness,10,15-Feb-12,5
175370,Scopolamine,Motion Sickness,8,23-Mar-13,19
175368,Augmentin,Sinusitis,7,15-May-17,6
175362,Augmentin,Sinusitis,10,16-Jun-17,28
175354,Augmentin,Skin or Soft Tissue Infection,2,3-Sep-17,1
175353,Augmentin,Urinary Tract Infection,2,6-Sep-17,5
175340,Scopolamine,Motion Sickness,10,9-Mar-16,14
175338,Scopolamine,Motion Sickness,8,4-Apr-16,1
175334,Scopolamine,Nausea/Vomiting,1,15-May-16,2
175322,Scopolamine,Motion Sickness,4,26-Sep-16,14
175320,Scopolamine,Motion Sickness,1,28-Sep-16,11
175306,Mucinex,Bronchitis,9,13-Oct-09,111
175305,Mucinex,ibromyalgia,9,20-Oct-09,75
175297,Hiprex,Bladder Infection,10,16-Aug-13,60
175295,Hiprex,Urinary Tract Infection,9,4-Jan-15,65
175294,Hiprex,Urinary Tract Infection,9,13-Oct-15,33
175292,Hiprex,Urinary Tract Infection,10,5-Jun-16,27
175283,Mucinex,Bronchitis,2,2-Apr-10,85
175282,Mucinex,ibromyalgia,5,29-Nov-10,58
175274,Mucinex,ibromyalgia,10,20-Apr-11,69
175271,Mucinex,ibromyalgia,10,29-Jul-11,63
175264,Mucinex,ibromyalgia,10,29-Nov-11,115
175263,Mucinex,ibromyalgia,10,20-Dec-11,127
175258,Mucinex,Bronchitis,9,26-Feb-15,64
175248,Mucinex,Cough,5,16-May-16,9
175243,Mucinex,Cough,1,15-Jan-17,11
175238,Mucinex,Cough,10,13-Oct-17,6
175237,Mucinex,Bronchitis,1,14-Oct-17,1
175233,Mucinex,ibromyalgia,10,18-Apr-12,145
175232,Mucinex,ibromyalgia,9,13-Aug-12,109
175222,Mucinex,ibromyalgia,10,20-Mar-14,88
175220,Mucinex,ibromyalgia,10,15-Jun-14,102
175219,Mucinex,ibromyalgia,10,5-Jul-14,116
175209,Linaclotide,Irritable Bowel Syndrome,9,21-Feb-13,36
175206,Linaclotide,Constipation,10,28-Feb-13,65
175205,Linaclotide,"Constipation, Chronic",9,3-Mar-13,44
175203,Linaclotide,Constipation,10,6-Mar-13,54
175200,Linaclotide,Irritable Bowel Syndrome,8,7-Mar-13,75
175199,Linaclotide,"Constipation, Chronic",9,7-Mar-13,43
175194,Linaclotide,Constipation,10,3-Apr-13,57
175183,Azilect,Parkinson's Disease,10,7-Dec-09,49
175181,Azilect,Parkinson's Disease,6,12-Feb-10,41
175176,Linaclotide,"Constipation, Chronic",8,23-Jan-13,85
175170,Relistor,"Constipation, Drug Induced",9,2-Feb-10,32
175168,Relistor,"Constipation, Drug Induced",10,26-Dec-10,46
175167,Relistor,"Constipation, Drug Induced",9,18-Feb-11,44
175166,Relistor,"Constipation, Drug Induced",10,9-Aug-12,33
175161,Relistor,"Constipation, Chronic",8,3-Nov-13,22
175159,Relistor,"Constipation, Drug Induced",10,18-Nov-14,42
175156,Relistor,"Constipation, Drug Induced",10,9-Apr-15,35
175154,Relistor,"Constipation, Chronic",1,8-Jul-15,21
175145,Relistor,"Constipation, Drug Induced",8,9-Apr-17,8
175140,Relistor,"Constipation, Drug Induced",2,6-Aug-17,2
175138,Univasc,High Blood Pressure,8,26-Dec-11,2
175137,Bupivacaine,Local Anesthesia,10,7-Mar-09,6
175134,Bupivacaine,Postoperative Pain,5,16-May-15,3
175112,Linaclotide,Irritable Bowel Syndrome,10,7-Nov-13,56
175111,Linaclotide,"Constipation, Chronic",1,13-Nov-13,46
175100,Phenylephrine,Nasal Congestion,1,27-Aug-15,6
175099,Phenylephrine,Nasal Congestion,10,12-Jan-16,8
175087,Coal tar,Psoriasis,1,20-Jan-16,2
175076,Xylometazoline,Nasal Congestion,10,26-Dec-12,43
175072,Xylometazoline,Nasal Congestion,1,18-Oct-15,5
175071,Xylometazoline,Nasal Congestion,10,27-Oct-15,6
175068,Xylometazoline,Nasal Congestion,10,3-Sep-16,0
175066,Xylometazoline,Nasal Congestion,1,22-Feb-17,1
175053,Brivaracetam,Seizures,1,29-Oct-17,1
175050,Fingolimod,Multiple Sclerosis,7,6-Mar-13,39
175049,Fingolimod,Multiple Sclerosis,9,7-Mar-13,75
175047,Fingolimod,Multiple Sclerosis,7,10-Apr-13,74
175042,Fingolimod,Multiple Sclerosis,9,30-May-13,67
175029,Fingolimod,Multiple Sclerosis,10,31-Jan-15,64
175025,Fingolimod,Multiple Sclerosis,7,5-Aug-15,40
175018,Fingolimod,Multiple Sclerosis,1,29-Aug-16,32
175017,Fingolimod,Multiple Sclerosis,3,22-Oct-16,31
175016,Fingolimod,Multiple Sclerosis,6,23-Oct-16,30
175015,Fingolimod,Multiple Sclerosis,1,20-Nov-16,12
175006,Fingolimod,Multiple Sclerosis,10,6-Jul-17,11
175002,Fingolimod,Multiple Sclerosis,1,18-Oct-17,7
175001,Fingolimod,Multiple Sclerosis,7,2-Nov-17,0
174998,Fingolimod,Multiple Sclerosis,8,26-Jan-11,7
174994,Fingolimod,Multiple Sclerosis,9,21-Mar-11,128
174990,Fingolimod,Multiple Sclerosis,7,15-Sep-11,84
174989,Fingolimod,Multiple Sclerosis,5,15-Sep-11,81
174988,Fingolimod,Multiple Sclerosis,10,18-Sep-11,95
174987,Fingolimod,Multiple Sclerosis,9,23-Oct-11,64
174982,Fingolimod,Multiple Sclerosis,10,4-May-12,173
174981,Fingolimod,Multiple Sclerosis,10,29-Sep-12,113
174980,Fingolimod,Multiple Sclerosis,10,11-Jan-13,165
174978,Flonase Sensimist,Allergic Rhinitis,3,26-Apr-17,2
174977,Sanctura XR,Urinary Incontinence,9,31-Jul-08,70
174970,Sanctura XR,Overactive Bladde,3,3-May-17,4
174967,AndroGel,"Hypogonadism, Male",6,10-Aug-11,39
174964,AndroGel,"Hypogonadism, Male",10,16-Sep-11,50
174957,AndroGel,"Hypogonadism, Male",3,3-May-12,37
174955,AndroGel,"Hypogonadism, Male",7,10-Oct-12,59
174952,AndroGel,"Hypogonadism, Male",8,17-Nov-12,52
174944,AndroGel,"Hypogonadism, Male",10,3-Sep-13,145
174941,AndroGel,"Hypogonadism, Male",7,26-Nov-13,45
174935,AndroGel,"Hypogonadism, Male",10,30-Dec-14,124
174931,AndroGel,"Hypogonadism, Male",5,5-Feb-16,23
174929,AndroGel,"Hypogonadism, Male",7,17-Jul-16,19
174928,AndroGel,"Hypogonadism, Male",9,4-Sep-16,6
174922,AndroGel,"Hypogonadism, Male",2,6-Feb-17,5
174920,AndroGel,"Hypogonadism, Male",10,3-May-17,11
174919,AndroGel,"Hypogonadism, Male",2,14-Aug-17,6
174910,AndroGel,"Hypogonadism, Male",10,30-Jan-10,70
174909,AndroGel,"Hypogonadism, Male",10,31-Jan-10,101
174907,AndroGel,"Hypogonadism, Male",10,23-Jun-10,37
174902,AndroGel,"Hypogonadism, Male",8,14-Nov-10,68
174890,AndroGel,"Hypogonadism, Male",10,7-Jul-08,162
174889,AndroGel,"Hypogonadism, Male",10,9-Oct-08,62
174888,AndroGel,"Hypogonadism, Male",10,13-Oct-08,88
174887,AndroGel,"Hypogonadism, Male",10,19-Jan-09,262
174885,AndroGel,"Hypogonadism, Male",8,21-May-09,98
174879,Metamucil,Dietary Fiber Supplementation,9,25-May-12,69
174877,Metamucil,Constipation,9,7-Mar-15,42
174873,Metamucil,Irritable Bowel Syndrome,10,20-Mar-16,31
174872,Metamucil,Constipation,10,17-Apr-16,15
174871,Metamucil,Dietary Fiber Supplementation,2,22-Jun-16,6
174865,Loprox,Seborrheic Dermatitis,10,31-Oct-08,33
174861,Anoro Ellipta,22</span> users found this comment helpful.,10,24-Jul-15,22
174860,Anoro Ellipta,COPD,9,9-Sep-15,50
174859,Anoro Ellipta,COPD,9,14-Mar-16,45
174857,Anoro Ellipta,COPD,10,28-Sep-16,35
174851,Anoro Ellipta,COPD,10,21-May-17,36
174843,Exalgo,Chronic Pain,8,3-Jun-13,65
174837,Exalgo,Chronic Pain,10,4-Jan-14,62
174825,Exalgo,Chronic Pain,7,1-May-16,11
174823,Exalgo,Chronic Pain,7,14-May-17,3
174819,Exalgo,Pain,5,10-Feb-11,43
174806,Dextromethorphan / guaifenesin,Cough,9,28-Feb-15,9
174797,Dulera,"Asthma, Maintenance",8,12-Mar-14,37
174791,Dulera,"Asthma, Maintenance",10,7-Dec-15,16
174790,Dulera,"Asthma, Maintenance",10,1-Jan-16,4
174784,Dulera,"Asthma, Maintenance",9,24-May-16,3
174782,Dulera,"Asthma, Maintenance",10,12-Apr-17,3
174778,Dulera,Asthma,6,8-Aug-17,4
174776,Dulera,"Asthma, Maintenance",10,24-Aug-17,1
174774,Dulera,"Asthma, Maintenance",7,25-Sep-17,2
174772,Oxydose,Pain,8,22-Oct-13,76
174762,Dulera,"Asthma, Maintenance",8,30-Sep-11,45
174759,Dulera,"Asthma, Maintenance",5,26-Jan-12,27
174758,Dulera,Asthma,10,21-Feb-12,41
174757,Dulera,28</span> users found this comment helpful.,1,29-Feb-12,28
174747,Travatan Z,Intraocular Hypertension,10,5-Jun-14,23
174746,Intelence,HIV Infection,8,3-May-15,1
174745,Intelence,HIV Infection,8,28-Sep-15,2
174744,Eucrisa,Atopic Dermatitis,9,14-Feb-17,21
174738,Eucrisa,Atopic Dermatitis,10,25-Mar-17,22
174737,Eucrisa,Atopic Dermatitis,9,25-Mar-17,13
174723,Eucrisa,Atopic Dermatitis,1,17-Aug-17,11
174714,Eucrisa,Atopic Dermatitis,7,6-Oct-17,12
174713,Eucrisa,Atopic Dermatitis,9,8-Oct-17,16
174706,Eucrisa,Atopic Dermatitis,9,5-Dec-17,2
174700,Anakinra,Schnitzler Syndrome,10,10-Apr-13,4
174695,Abreva,Herpes Simplex,3,7-Nov-16,11
174678,Abreva,Herpes Simplex,10,19-Jan-17,1
174651,Abreva,Herpes Simplex,10,7-Dec-14,14
174647,Abreva,Herpes Simplex,10,21-Jan-15,13
174646,Abreva,Herpes Simplex,10,22-Jan-15,10
174645,Abreva,Herpes Simplex,10,6-Feb-15,11
174642,Abreva,Herpes Simplex,10,1-Mar-15,7
174641,Abreva,Herpes Simplex,10,25-Mar-15,20
174634,Abreva,Herpes Simplex,10,3-Jun-15,9
174631,Abreva,Herpes Simplex,10,18-Jun-15,12
174628,Abreva,Herpes Simplex,8,9-Jul-15,3
174625,Abreva,Herpes Simplex,10,21-Jul-15,4
174622,Abreva,Herpes Simplex,8,11-Aug-15,7
174620,Abreva,Herpes Simplex,5,13-Aug-15,4
174617,Abreva,Herpes Simplex,9,1-Sep-15,4
174616,Abreva,Herpes Simplex,1,7-Sep-15,2
174607,Abreva,Herpes Simplex,9,21-Oct-15,4
174606,Abreva,Herpes Simplex,9,21-Oct-15,5
174604,Abreva,Herpes Simplex,10,30-Oct-15,9
174602,Abreva,Herpes Simplex,10,5-Nov-15,13
174601,Abreva,Herpes Simplex,8,18-Nov-15,2
174594,Abreva,Herpes Simplex,8,8-Dec-15,8
174590,Abreva,Herpes Simplex,10,22-Dec-15,16
174588,Abreva,Herpes Simplex,1,31-Dec-15,17
174583,Abreva,Herpes Simplex,1,10-Jan-16,10
174577,Abreva,Herpes Simplex,10,5-Feb-16,8
174566,Abreva,Herpes Simplex,9,22-Apr-16,6
174563,Abreva,Herpes Simplex,10,1-May-16,26
174562,Abreva,Herpes Simplex,9,4-May-16,9
174556,Abreva,Herpes Simplex,1,2-Jun-16,13
174553,Abreva,Herpes Simplex,9,26-Jun-16,19
174550,Abreva,Herpes Simplex,3,9-Aug-16,6
174541,Abreva,Herpes Simplex,1,7-Sep-16,6
174540,Abreva,Herpes Simplex,8,8-Sep-16,5
174535,Abreva,Herpes Simplex,10,21-Sep-16,15
174532,Abreva,Herpes Simplex,8,3-Oct-16,11
174521,Abreva,Herpes Simplex,8,24-Mar-17,5
174520,Abreva,Herpes Simplex,1,2-Apr-17,6
174517,Abreva,Herpes Simplex,2,17-Apr-17,7
174511,Abreva,Herpes Simplex,7,4-May-17,3
174496,Abreva,Herpes Simplex,1,16-Aug-17,9
174494,Abreva,Herpes Simplex,1,1-Sep-17,6
174487,Abreva,Herpes Simplex,1,10-Nov-17,1
174485,Abreva,Herpes Simplex,1,15-Nov-17,3
174484,Abreva,Herpes Simplex,1,20-Nov-17,0
174482,Abreva,Herpes Simplex,1,26-Nov-17,0
174480,Abreva,Herpes Simplex,1,5-Dec-17,0
174472,Ziac,High Blood Pressure,8,30-Dec-08,20
174471,Ziac,High Blood Pressure,8,7-Jun-09,8
174470,Ziac,High Blood Pressure,6,25-Jul-09,20
174462,Ziac,High Blood Pressure,7,9-May-13,10
174458,Tiotropium,"COPD, Maintenance",10,21-Jan-13,132
174453,Tiotropium,"COPD, Maintenance",2,4-Jan-14,141
174440,Tiotropium,"COPD, Maintenance",4,8-Jan-16,47
174439,Tiotropium,"COPD, Maintenance",10,25-Feb-16,42
174438,Tiotropium,"Asthma, Maintenance",8,26-Feb-16,0
174436,Tiotropium,,3,1-Apr-16,8
174434,Tiotropium,"COPD, Maintenance",10,8-May-16,31
174431,Tiotropium,"COPD, Maintenance",8,13-Apr-09,59
174415,Tiotropium,"COPD, Maintenance",9,7-Oct-11,77
174411,Tiotropium,"COPD, Maintenance",9,5-Feb-12,130
174409,Tiotropium,"COPD, Maintenance",10,21-Oct-12,100
174408,Tiotropium,"COPD, Maintenance",10,11-May-16,41
174405,Tiotropium,"COPD, Maintenance",9,2-Jul-16,18
174400,Tiotropium,"COPD, Maintenance",1,3-Nov-16,18
174398,Tiotropium,"COPD, Maintenance",9,11-Dec-16,17
174396,Tiotropium,"COPD, Maintenance",3,16-Jan-17,20
174386,Tiotropium,"COPD, Maintenance",5,20-Aug-17,10
174383,Tri-Lo-Sprintec,Birth Control,1,18-Aug-16,8
174375,Tri-Lo-Sprintec,Birth Control,3,21-Dec-16,3
174374,Tri-Lo-Sprintec,Birth Control,1,29-Dec-16,6
174372,Tri-Lo-Sprintec,Birth Control,1,19-Jan-17,2
174370,Tri-Lo-Sprintec,Birth Control,1,2-Feb-17,3
174368,Tri-Lo-Sprintec,Birth Control,9,8-Mar-17,6
174367,Tri-Lo-Sprintec,Birth Control,9,9-Mar-17,9
174354,Tri-Lo-Sprintec,Birth Control,9,14-Mar-11,1
174348,Tri-Lo-Sprintec,Birth Control,3,20-Jun-17,0
174345,Tri-Lo-Sprintec,Birth Control,5,30-Jul-17,1
174333,Tri-Lo-Sprintec,Birth Control,10,29-Sep-17,0
174327,Tri-Lo-Sprintec,Birth Control,7,30-Nov-17,0
174319,Tri-Lo-Sprintec,Ovarian Cysts,2,4-Apr-16,3
174318,Tri-Lo-Sprintec,Birth Control,1,15-Apr-16,7
174317,Tri-Lo-Sprintec,Birth Control,1,17-Apr-16,7
174314,Tri-Lo-Sprintec,Birth Control,1,7-May-16,7
174308,Tri-Lo-Sprintec,Abnormal Uterine Bleeding,1,14-Jun-16,0
174307,Tri-Lo-Sprintec,Birth Control,8,14-Jun-16,5
174305,Tri-Lo-Sprintec,Birth Control,10,16-Jun-16,4
174302,Tri-Lo-Sprintec,Birth Control,10,3-Aug-16,4
174301,Histrelin,Not Listed / Othe,3,5-Mar-08,2
174299,Histrelin,Precocious Puberty,9,20-May-10,13
174293,Betamethasone / calcipotriene,Psoriasis,10,24-Dec-08,7
174290,Betamethasone / calcipotriene,Psoriasis,9,20-Jul-09,13
174289,Betamethasone / calcipotriene,Psoriasis,10,12-Sep-09,12
174287,Betamethasone / calcipotriene,Psoriasis,3,12-Jan-10,12
174282,Betamethasone / calcipotriene,Psoriasis,1,13-Feb-12,4
174278,Betamethasone / calcipotriene,Psoriasis,10,26-Aug-12,10
174276,Betamethasone / calcipotriene,Psoriasis,9,2-Dec-12,12
174275,Betamethasone / calcipotriene,Psoriasis,8,22-Apr-13,17
174260,Aspirin / dipyridamole,"Ischemic Stroke, Prophylaxis",1,8-Aug-09,55
174258,Aspirin / dipyridamole,"Ischemic Stroke, Prophylaxis",10,21-Jan-10,45
174255,Aspirin / dipyridamole,"Ischemic Stroke, Prophylaxis",1,2-Sep-10,25
174253,Aspirin / dipyridamole,"Ischemic Stroke, Prophylaxis",10,19-Aug-12,32
174249,Aspirin / dipyridamole,"Ischemic Stroke, Prophylaxis",10,28-Aug-15,2
174248,Aspirin / dipyridamole,"Ischemic Stroke, Prophylaxis",1,30-May-16,6
174246,Betamethasone / calcipotriene,Psoriasis,2,10-Oct-13,11
174245,Betamethasone / calcipotriene,Psoriasis,7,1-Mar-14,20
174242,Betamethasone / calcipotriene,Psoriasis,6,9-Aug-14,10
174239,Betamethasone / calcipotriene,Plaque Psoriasis,10,7-Feb-15,7
174233,Betamethasone / calcipotriene,Psoriasis,5,14-Nov-16,3
174231,Betamethasone / calcipotriene,Psoriasis,10,10-Dec-16,5
174228,Betamethasone / calcipotriene,Plaque Psoriasis,3,4-Apr-17,3
174225,Betamethasone / calcipotriene,Psoriasis,10,12-Jul-17,0
174220,Versed,ICU Agitation,6,16-Jul-10,14
174215,Versed,Light Anesthesia,10,3-Apr-13,18
174208,Versed,14</span> users found this comment helpful.,1,15-Sep-15,14
174204,Versed,Light Anesthesia,1,3-Feb-16,14
174203,Versed,Light Sedation,9,1-Apr-16,8
174199,Versed,Light Anesthesia,1,10-Nov-16,10
174195,Versed,Light Sedation,10,28-Jan-17,6
174185,Intal,"Asthma, Maintenance",10,4-Oct-11,2
174184,Intal,"Asthma, Maintenance",10,20-Oct-14,1
174176,Valium,Night Terrors,10,20-Jan-10,55
174169,Valium,Anxiety,10,6-Aug-10,61
174167,Valium,Anxiety,9,25-Sep-10,48
174166,Valium,Light Anesthesia,5,26-Sep-10,15
174160,Valium,13</span> users found this comment helpful.,9,17-Feb-11,13
174159,Valium,Anxiety,10,24-Feb-11,82
174156,Valium,Seizure Prevention,8,27-Mar-08,16
174139,Valium,Muscle Spasm,9,22-Mar-09,54
174135,Valium,Anxiety,9,13-May-09,106
174129,Valium,Anxiety,9,11-Aug-09,88
174127,Valium,Anxiety,10,20-Sep-09,77
174126,Valium,Anxiety,10,3-Oct-09,128
174124,Valium,Anxiety,1,2-Nov-09,14
174120,Valium,Muscle Spasm,10,4-Sep-12,139
174108,Valium,Anxiety,10,27-Aug-13,126
174106,Valium,Anxiety,10,22-Dec-13,209
174095,Valium,Muscle Spasm,2,7-Jun-11,19
174094,Valium,Light Sedation,9,29-Jun-11,62
174092,Valium,Anxiety,8,18-Aug-11,69
174088,Valium,Anxiety,8,16-Sep-11,58
174086,Valium,Light Anesthesia,8,4-Oct-11,18
174085,Valium,Anxiety,10,9-Oct-11,61
174079,Valium,Anxiety,10,13-Jan-12,79
174073,Valium,Anxiety,9,2-Jun-14,201
174071,Valium,Anxiety,8,19-Jul-14,87
174063,Valium,Muscle Spasm,10,22-Jan-15,83
174051,Valium,Anxiety,9,1-Aug-15,68
174042,Valium,Anxiety,9,14-Oct-15,156
174038,Valium,Light Sedation,10,24-Nov-15,20
174036,Valium,Anxiety,10,3-Dec-15,113
174035,Valium,Alcohol Withdrawal,9,7-Dec-15,24
174030,Valium,Muscle Spasm,9,14-Jan-16,38
174027,Valium,Meniere's Disease,10,28-Jan-16,36
174025,Valium,Anxiety,9,18-Feb-16,37
174022,Valium,Anxiety,10,14-May-16,63
174016,Valium,Anxiety,10,8-Jul-16,65
174015,Valium,Anxiety,10,12-Jul-16,50
174014,Valium,Anxiety,10,15-Jul-16,60
174008,Valium,Anxiety,10,14-Sep-16,109
173993,Valium,Anxiety,10,22-Feb-17,59
173979,Valium,Anxiety,10,10-Sep-17,11
173976,Valium,Meniere's Disease,10,29-Nov-17,0
173973,Aliskiren / hydrochlorothiazide,High Blood Pressure,10,21-Aug-08,44
173964,Sandostatin,Diarrhea,6,11-Sep-08,17
173955,Parathyroid hormone,Hypoparathyroidism,8,3-Jun-16,16
173950,Provigil,Narcolepsy,10,30-Apr-08,70
173945,Provigil,Obstructive Sleep Apnea/Hypopnea Syndrome,9,4-Aug-08,70
173941,Provigil,Shift Work Sleep Disorde,9,15-Oct-08,48
173932,Provigil,Obstructive Sleep Apnea/Hypopnea Syndrome,10,29-Jan-09,89
173931,Provigil,Narcolepsy,10,31-Jan-09,40
173929,Provigil,Multiple Sclerosis,9,1-Mar-09,30
173927,Provigil,Narcolepsy,5,16-Mar-09,27
173922,Provigil,ADHD,10,30-Apr-09,107
173921,Provigil,Narcolepsy,9,1-May-09,23
173916,Provigil,Narcolepsy,3,4-Jun-09,15
173915,Provigil,Depression,10,4-Jun-09,124
173912,Provigil,Narcolepsy,9,17-Jul-09,22
173909,Provigil,Obstructive Sleep Apnea/Hypopnea Syndrome,5,24-Jul-09,48
173907,Provigil,Narcolepsy,1,26-Jul-09,17
173906,Provigil,Narcolepsy,4,28-Jul-09,13
173898,Provigil,Narcolepsy,1,23-Aug-12,14
173894,Provigil,Narcolepsy,9,11-Oct-12,34
173893,Provigil,Narcolepsy,10,13-Nov-12,40
173891,Provigil,Narcolepsy,7,5-Dec-12,48
173889,Provigil,Narcolepsy,9,23-Jan-13,65
173888,Provigil,Narcolepsy,9,28-Feb-13,72
173886,Provigil,Narcolepsy,2,13-Jul-13,43
173857,Provigil,Hypersomnia,9,12-Oct-11,16
173852,Provigil,Depression,7,7-Aug-09,77
173850,Provigil,Narcolepsy,4,16-Aug-09,18
173832,Provigil,Chronic Fatigue Syndrome,9,5-Mar-10,80
173825,Provigil,Narcolepsy,7,9-Sep-14,59
173824,Provigil,atigue,10,17-Dec-14,82
173819,Provigil,Shift Work Sleep Disorde,9,13-Nov-15,37
173812,Provigil,Narcolepsy,6,18-Jul-16,8
173807,Provigil,Narcolepsy,6,10-Apr-17,14
173806,Provigil,Shift Work Sleep Disorde,8,17-Sep-17,4
173801,Atovaquone,Malaria,10,25-Aug-16,0
173791,Avalide,High Blood Pressure,10,23-Jun-10,6
173790,Avalide,High Blood Pressure,9,12-Aug-10,9
173768,Mometasone,Eczema,10,22-Nov-11,16
173764,Mometasone,Eczema,10,11-Jul-12,53
173761,Mometasone,Psoriasis,9,28-Aug-13,26
173759,Mometasone,Eczema,9,14-Jan-14,50
173755,Mometasone,Eczema,10,17-Oct-14,47
173750,Mometasone,Psoriasis,10,9-Dec-15,13
173747,Mometasone,Dermatitis,1,25-Jan-16,4
173743,Mometasone,Psoriasis,9,29-Aug-16,9
173738,Mometasone,Eczema,10,13-Feb-17,18
173735,Mometasone,Eczema,4,9-May-17,7
173733,Mometasone,Eczema,10,15-Sep-17,1
173726,Brexpiprazole,Major Depressive Disorde,7,7-Oct-15,54
173713,Brexpiprazole,Major Depressive Disorde,10,10-Sep-16,59
173708,Brexpiprazole,Major Depressive Disorde,6,3-Oct-16,31
173707,Brexpiprazole,Major Depressive Disorde,10,14-Oct-16,46
173706,Brexpiprazole,Major Depressive Disorde,9,15-Oct-16,47
173705,Brexpiprazole,Depression,1,5-Nov-16,33
173699,Brexpiprazole,Major Depressive Disorde,10,1-Dec-16,82
173697,Brexpiprazole,Major Depressive Disorde,10,12-Dec-16,33
173693,Brexpiprazole,Schizophrenia,1,4-May-16,7
173690,Brexpiprazole,Major Depressive Disorde,5,5-May-16,23
173689,Brexpiprazole,Major Depressive Disorde,4,7-May-16,22
173683,Brexpiprazole,Not Listed / Othe,1,2-Jun-16,0
173680,Brexpiprazole,Major Depressive Disorde,10,13-Jun-16,57
173679,Brexpiprazole,Depression,4,4-Jul-16,17
173675,Brexpiprazole,Depression,7,20-Jul-16,35
173673,Brexpiprazole,Depression,5,25-Jul-16,3
173670,Brexpiprazole,Schizophrenia,9,10-Aug-16,23
173669,Brexpiprazole,,9,3-Jan-16,47
173655,Brexpiprazole,Major Depressive Disorde,4,4-Mar-16,1
173650,Brexpiprazole,Schizophrenia,1,31-Mar-16,16
173640,Brexpiprazole,Major Depressive Disorde,8,16-Aug-17,4
173631,Brexpiprazole,Depression,4,13-Oct-17,3
173630,Brexpiprazole,Major Depressive Disorde,8,15-Oct-17,8
173617,Brexpiprazole,Schizophrenia,7,9-Feb-17,10
173596,Brexpiprazole,Major Depressive Disorde,9,10-Jul-17,20
173592,CellCept,Myasthenia Gravis,10,9-Dec-08,58
173585,CellCept,Ulcerative Colitis,10,4-Aug-09,31
173583,CellCept,Myasthenia Gravis,7,1-Sep-09,61
173580,CellCept,Systemic Lupus Erythematosus,8,26-Oct-09,38
173576,CellCept,"Organ Transplant, Rejection Prophylaxis",9,27-Jan-10,13
173574,CellCept,12</span> users found this comment helpful.,9,16-Feb-11,12
173569,CellCept,Autoimmune Hepatitis,10,9-Apr-08,35
173567,Flolan,Pulmonary Hypertension,6,12-Apr-11,7
173566,Flolan,Pulmonary Hypertension,10,1-Dec-11,6
173563,Vitamin B2,Migraine Prevention,9,27-Dec-12,22
173561,Colyte,Bowel Preparation,7,30-Aug-16,17
173541,Exemestane,Breast Cance,5,16-Apr-15,44
173535,Exemestane,Breast Cance,2,21-Mar-16,24
173531,Exemestane,Breast Cance,1,18-Aug-16,58
173528,Exemestane,Breast Cance,1,21-Nov-16,15
173527,Exemestane,Breast Cance,3,6-Dec-16,20
173524,Exemestane,Breast Cance,1,20-Apr-17,12
173518,Exemestane,Breast Cance,10,22-Aug-17,3
173514,Acetaminophen / phenylephrine,Sinus Symptoms,4,13-Jul-14,0
173508,Alli,Obesity,7,21-Mar-08,108
173506,Clonazepam,Anxiety,9,10-Jan-09,52
173505,Clonazepam,Anxiety,10,3-Feb-09,79
173502,Clonazepam,Migraine Prevention,10,10-Feb-09,36
173495,Clonazepam,Anxiety,10,10-Mar-09,159
173493,Clonazepam,Restless Legs Syndrome,4,17-Mar-09,55
